PCA1,PCA2,Cluster
-2.175304166776148,0.8375427133200581,0
-1.14003152428483,-1.9283541869319751,1
-2.1821578539042488,-0.555106694902046,1
1.8136465814550733,-0.14140570962192855,2
-1.1768053228165725,-0.03521473946779907,1
0.8087986105150029,-0.10932645133111807,2
-2.1832851443342545,-1.5210838081138855,1
-0.1715747307191613,0.044197049038444014,1
0.82268863615952,1.578050978878653,2
-1.1842376231464695,-0.33664009880548673,1
1.7994383675733219,1.1667577316619844,2
1.835239085457181,-1.7120486444717007,2
0.8190102869905793,-1.148947050881282,2
2.8133429623067996,0.1981314191017538,2
-1.182257926745099,1.7111536503488085,0
-0.20151546225761763,0.043944102808927354,1
0.8030282813566627,0.7576832936454543,2
-2.1806284002433554,0.1059850636994144,1
0.808627900111397,-0.029218548079126494,2
0.8299960234541213,-1.0709539054087456,2
-2.1492775891232596,-1.207913002971932,1
2.807312629893595,-1.2919062952809992,2
0.7933780717070373,0.1855288864063387,2
-1.174553196218254,-1.3044347722023306,1
-0.15794527661142643,-0.725160927662261,1
-2.185158340018242,-0.952947717010314,1
-0.18240936886492376,-1.9185319742602311,1
-2.167290181110869,-1.5632749564959085,1
-2.1746602310569503,-1.6900932586436535,1
-2.19154957102575,-1.2756488336950342,1
0.8125063635322629,-0.8491750218090534,2
1.8192525227182421,1.2859424111093176,2
-1.173202483152436,-1.797018849646155,1
0.7958840781550678,0.5539801910902042,2
2.818170582006862,-1.3315213417636012,2
-2.2076689542223256,1.3771135267903394,1
-0.1892483691711706,-0.2108253306814052,1
-0.1917134822194082,-0.6342636281359435,1
-2.192972679870906,-1.528242184173287,1
1.8227895650598458,-2.4085808950956134,2
-0.19838266376224833,-0.5882187792333371,1
1.8293321886512746,-0.07775235924973489,2
-2.1762310076078606,-1.1443040487304228,1
0.7941823423714096,2.023972237565546,2
2.8295807813006353,0.7854128020411841,0
0.8030118851396097,1.4269750500505998,2
2.831667768291291,1.6278516194321542,2
-1.1832975791708769,-0.762731442404966,1
1.808117701608158,-1.2787518075435265,2
-2.206550711632267,0.7732160745202599,1
-0.19368257907309938,-0.8819651817046454,1
-0.18759462710400943,0.010105965655381244,1
-2.1889939244662187,-1.4848274479989318,1
2.805380672929997,-0.3241454142604947,2
-0.20689698827269676,0.18195010554467306,1
2.8316512769138433,0.2558975280378375,2
1.8163372692804258,1.9315968258141614,2
-2.1654932001716913,-1.6490216533301474,0
-0.17748461394719106,0.6695294412039536,0
-2.2057115027775756,1.7857685244297832,1
2.7998706678971446,0.7563168446459811,2
0.8031238404394716,-0.29292273700051874,2
-2.1951799067839475,1.1330925312839573,1
2.814385155716011,-0.4613330597350218,2
-2.2122713549162354,1.7591254325104604,1
0.8137974638446384,-0.5567953176267908,2
-1.1955529474681788,1.3968705787378273,1
0.7978676878890183,-0.6550879335109989,2
1.808795907009194,2.19982459204667,2
0.7849570315005701,2.167293597651324,2
-2.1827960717757873,1.100189084496506,0
-0.17931166931898046,-1.9878343343319813,0
0.824188962509282,0.29619815199815713,0
1.8027674770851778,0.9357935996986755,2
0.7982510462918815,0.9972610098711812,2
-0.167247704537012,-1.1767990014847542,1
-2.2089169980840677,1.7552958983890683,1
-2.191667646049661,0.27273290534931904,1
1.8132084707547178,-1.067688943150471,2
-0.19666412513892806,0.585256387319149,1
-0.17981822554931215,0.7193982972357693,1
1.7957370920332223,0.565950501033845,2
-2.1837647421169426,-0.7001497899007889,1
-1.1892021048859434,1.832879890921165,1
-2.199302433060134,1.177077745785987,1
0.7969696718175898,1.242078349154002,2
0.809227749393711,-0.025199535596656775,2
0.792881673465986,0.45455946618860743,2
-0.1771113141347831,-2.420239142706944,1
0.8297710365279416,-1.0592690232353936,2
1.7892174778685157,0.9472951421871518,2
-0.18122331715530793,-1.3521796509653246,1
-2.196065877600286,0.368984849887827,1
-1.1838748886977084,-2.1407878213148894,1
-1.152978326629576,-2.076413717245304,1
-2.159976974839073,-1.7336348458117874,1
-2.208566050934304,1.9516380651190604,1
2.8006551033939204,0.06689763140827654,2
-0.20235456707206145,1.0807955701252516,1
-2.1863204314264597,1.9448631252845892,0
-0.212713619396804,1.770450934202024,1
-2.1745281315550278,-1.601852424398831,1
-2.192286120177557,0.08847653600089522,1
-2.2067632564793445,1.9454093280823366,1
-0.17117480933439477,-0.17224594341031563,0
-2.211961436442117,0.69841849545121,1
-2.190858182112057,1.0195396353726314,1
-0.1511744740725649,-0.8169730932627304,1
0.845428426493188,-0.5522157571627864,2
-2.1754487605383117,-0.5021464222272045,1
-0.18778507590280857,0.6981190234470347,1
-0.179319922842879,0.33036606201034635,1
2.8315984183444427,-1.2352014858825218,2
0.8004352157495913,1.078360202627191,2
-0.18954587409431634,0.47521836814029994,1
2.8384722276888312,-1.3028432862839379,0
-2.2048028279154384,1.5076883321845709,1
2.8031987267046037,1.92320644151346,2
0.8048346349631066,-0.9879608445809228,2
1.8249395062111655,-0.7821460056845511,0
-0.16474009222699504,-0.5781605161678165,1
0.8271528505319368,0.026170310989340306,2
-1.1914871167616865,-1.0405358483836324,1
-2.16619976610057,-0.9191350890353244,0
-0.17976709606978503,-0.8615781639795937,1
2.8144470122256346,-1.6341172112464828,2
0.8371651015733734,-1.4339740543220543,2
0.8490676364045675,-0.77763683843435,2
0.798837641760592,1.2369103739999718,2
-2.2209688397412517,2.8508569702661393,1
-2.1912515692672625,-0.32814389044815084,1
-1.1669584927053611,-1.3224424837282407,1
-2.2043619511912156,-0.06540851375734658,1
-1.1905406344021596,0.9524391723978076,1
0.8228575934797302,-0.30273715684719593,2
0.7919540581781921,1.1032423819793675,2
-2.2086879171733025,1.2450833930369716,1
-0.1591079460455478,-0.7806749002514399,0
0.7983960330786455,0.08498083261110412,2
-0.18441335522895796,1.1508302217612685,0
-0.21272318114798905,1.4013630269545576,1
0.8252786633147693,-0.6663624281710809,2
1.7967165266157075,-0.5595669942969617,2
-0.20583965381785574,0.0925651550832105,1
1.8083405120862381,1.009466007295726,2
-1.1685707624585118,1.3219962082816012,1
1.7957830569361297,1.5613095572704991,2
-0.1970667374527859,-1.1880208116781685,1
-2.188438536665038,-1.9699502323831461,1
0.7940631463476824,0.04402101601202135,2
-1.1832823965536277,-1.4093410418788916,1
1.7989110943616868,0.8552355819835036,2
-2.174802513739036,-2.209173026366249,1
1.8207645197845452,-0.06451931384322651,2
-1.1596325244199688,-1.846938571343347,1
0.8001190179506668,-0.19735007948151329,2
0.8081191742105829,-0.2284005611507991,2
-0.1957328704157857,-0.2234757348852381,1
-2.1800279811541543,-1.844532517215855,1
-1.1865953261926552,0.6371897863473439,0
0.832276804738969,-2.289011248478628,2
-1.1842366425133195,1.7189493580454873,1
1.8038541840934017,-0.9725478086188772,2
-2.1770456750170863,0.09852749214106216,1
-2.199272161598708,-0.14668862235660152,1
-1.2159452787892295,2.118300537220886,1
-2.1690718263239943,-0.14882673377874256,1
-2.181381589967386,0.7607532048300722,1
0.8183735473298812,1.35663015913856,0
-2.186682384922806,-0.4993897946871799,1
-0.1707188529344843,-2.010444749134309,1
-1.1821827234855644,1.338766636028121,0
0.7857275204447411,1.8988613873451645,2
1.8234250369189593,0.23444459417960406,0
1.807402635327589,-0.24216877878208987,2
-2.166820703319702,-0.3386677869812018,1
-0.17516812299549356,-0.20518915543160454,1
-2.207633768917617,1.8008306162212047,1
-2.199433806407594,0.806122767884208,1
-2.1930769789769413,-0.2723057064368808,1
2.808053125125442,-1.6720360320766123,2
-1.2014351507489205,0.7294690120186877,1
2.7915737047906393,1.5569936553030939,2
-0.19508486779045753,-1.365870117760367,1
-2.1836732703603396,1.376443744576012,0
-2.1980012742017268,-0.39094785561488976,1
0.8523141704249078,-1.3838278310600272,2
-2.1866322662458173,-0.8251457963755916,1
1.811415049211464,-0.9458495129953088,2
-2.166269132984754,-0.961489957291456,0
-2.1837553603407307,-0.12292902417557139,1
-2.2038123974333623,0.16901953170285888,1
-2.2041423056202887,-0.09428290240377346,1
0.8089103889545126,-1.1143755952395829,2
0.7848820504014014,2.25236707843835,2
1.809388204156765,-0.05635534554534183,2
-1.191192007323123,-1.0425816146963596,1
-1.195183445764271,-0.7619632100410065,1
2.798296586053579,2.2858345239416695,2
2.7827766740565862,2.433866375339592,2
-1.19798571806527,-0.7058630782618023,1
-0.1968913582976437,-1.2165883353776867,1
-0.2116418815209795,2.0366051231648292,1
-0.1741933338222843,-0.11756902803416636,1
2.7993126240032793,1.5262219248847861,2
2.8088022811777873,-1.73193286399783,2
1.823727810586496,-1.011275043504003,2
1.8228879868132215,0.9426446993277273,2
-1.1835023027326566,-1.7796822898868523,1
-2.194612416647695,-0.9050352844976997,1
-2.1839242183913083,2.663095691509564,1
-0.16558870794935387,2.1137792036156875,1
-1.1893026910337325,1.5105904872232885,0
0.8256240026790809,0.8793982410587491,2
-1.1702621614640412,-1.2357702370118373,0
1.8180167154773463,-0.131523203433628,0
0.8015249758393121,0.7393434918213537,2
-0.20722549558234626,1.3303069788993618,1
2.7833068935145913,1.6915059356439417,2
-1.1644573709436095,-1.3045249265822436,1
-2.1749912616540668,1.1126177240255744,0
-2.20125097039413,0.2988489699854284,1
2.792714107412191,1.9162908410398352,2
-0.16077257062603545,-1.9747928524144611,0
1.829346548226368,-0.9789107689263443,2
-0.1818500988795133,-0.020691159569171225,1
0.7943822244745236,2.111151762261984,2
0.7959514216318104,0.2311003354284269,2
-2.192079115857395,-1.0139743544192137,1
0.8046989918626863,0.8075113158440304,2
1.8235411594783755,-0.857553452146842,0
-0.20122306045272165,0.9389044274412468,1
1.814443086398791,1.3719396368686971,0
0.8006696391635453,-0.1495943676075846,2
0.809575851611311,0.2024477128588975,2
-2.2010257228469676,-0.12381588738686555,1
-0.17921822177774516,1.2075465598482973,1
-2.2124614895433057,1.7877952445256144,1
0.7928482470538905,0.8758945754576284,2
-1.1951210511754735,2.5195928404646364,0
-2.1545443313924326,-1.9227651118201607,1
-0.2045741421392342,0.8719640632062062,1
-2.1845992760833295,-0.43201632541225465,1
-2.19496904439706,-0.9510749531210648,1
1.8129449415248984,0.4393497577412395,2
-1.1637169605109947,0.11127203971896282,1
-2.1879385371274758,-2.000768099026664,1
0.8056198934460799,0.265151195745144,2
-1.1880753756126698,0.36035090239915757,0
-2.15761052767215,-1.9956139718659724,1
-2.192917479367669,-0.4727778321843483,1
-0.19621234598084558,-0.8220779612425709,1
2.7937165555355237,0.11209829281293415,2
-1.1790495051606826,-0.7872428139801393,0
0.8041016602825835,-1.3000418737178474,2
0.8057366335392402,-0.7833277826078714,2
-1.1700710220139876,-2.662460627764895,1
0.7931417235480844,-0.21205013719786714,2
-1.1772983016993983,0.2159741775555548,1
1.8285458591527246,-1.115298868260551,0
0.8071602054359941,1.3746105352092606,2
-0.18798991243818053,-0.33166775865306164,1
0.799405467493608,-0.4579930173816007,2
-2.1873109170288867,0.7222475987046253,1
-0.17932412085483174,-2.0307058438900865,1
0.8334323554889305,-1.9833269620471485,0
-0.18846240171161077,0.33094871322380115,1
-2.1803774265510176,-1.361913365324205,1
-2.1980473524577566,0.4948394053256644,1
-2.194418804858722,1.284211878295812,1
-2.185338395871641,-2.0267209929624834,1
0.8002648861619526,-0.22571302654975844,2
-2.199517682466754,-0.11004897994118146,1
2.823270076223499,-2.472784566759867,2
1.8202509215651594,-2.211174857390599,2
-2.1832333168470095,-0.5202995839487103,1
2.804757681341781,1.4990330044034375,2
-0.19392501477512503,2.748652964070939,0
-0.1653979584165799,-0.07116718928739174,1
1.8191595240452254,-0.4876943097034765,2
1.827346147398695,-1.5260725912046103,2
0.8333020974766381,-2.196034174506425,2
0.8356180733378453,0.25049085941844274,2
-2.1810246072132866,-1.7282166561050563,1
2.834570762795557,-1.5677106838353498,2
2.8152925247786116,-1.4354644908355463,2
-2.1864786168751054,-1.1465038727219872,1
-2.1752076926883093,-0.5719005723857449,0
-2.178570800264591,0.03704645078026969,0
-0.203798721747678,1.6076085507830893,1
0.8229990447995812,-1.4830806643967733,0
-0.17868171709111813,-2.272593973374446,1
2.8151568140494834,-0.5836752732489958,2
-0.18888820879217683,1.244600025073583,1
0.8052492140769894,-1.3627004901612465,2
2.8161958995422087,0.27986175854135187,0
-2.1974045960248207,1.7332449724498598,1
0.8360641630594703,-0.6907443722552584,0
-2.1745176125649306,-1.4294260942474293,1
-2.1954882075499844,-0.5724795410599968,1
0.8362348635899206,-0.022536545931545637,0
0.8230979446541258,-0.5317129443705668,2
-2.183159058791301,-1.415681607262739,1
-1.178492206337063,-0.203121438986561,1
0.8171309871763053,0.18146001443410786,0
-0.17255075521507157,-2.0889924059535483,1
-2.1599142271367606,-2.0473115314718116,1
0.8150212540033777,-0.9478612459761242,2
1.806235632350115,2.5592669336858562,0
-2.168800717914172,-1.6255364521402298,1
0.7947803424079622,1.726885575661942,2
-2.169732763716499,0.5697996140251558,1
-1.1913083240704156,0.6788786107852349,1
-2.188492270748244,-1.7039883020699684,1
-2.1702984614277776,1.0837398881494824,1
-1.1563808378838547,-2.689417271624977,1
-0.19775518510942258,-1.1011930691076146,1
1.8435566405573351,-0.6893455356511149,2
-2.175833924516934,1.0983721767208703,1
-1.1834154564090833,-1.8076360836925522,1
2.8202377227335274,0.3088979316675875,2
-2.1988619818692228,1.3450100821394706,1
2.8219106950474093,0.26740940778771183,2
-2.187902051871117,-1.7080798346954225,1
2.846259577068295,-1.474022721196806,2
1.8129972478169911,-0.5149598064366052,2
-2.2019262955232075,-0.7003245221024228,1
-2.171090737804636,0.3905636101972427,1
2.798953641261854,-0.815755422937503,2
0.8199703502026332,0.062134046778618224,2
-0.19020378765878143,-0.8088397081177778,1
-2.180650667814677,0.7516748348602174,1
-2.1789989597148964,-1.4043299593631118,1
2.806743704411541,1.0838552803382617,2
-2.184642941643758,0.8932052119832941,1
0.8316916838144843,2.4349154734819414,2
1.8205196470878042,-0.19962566162296924,2
1.7979232770147182,0.6194567037429675,2
1.787246676490395,1.7297052779064495,2
-2.1756926061986643,1.0793792495614931,0
0.8272131973939167,-1.888802547576656,2
1.806531474949571,2.370702245915846,0
-2.194955083792928,0.6030365860756448,1
-2.1773995347663915,-2.7929006334306763,1
-2.209802326399758,1.761433197327249,1
2.847190465512671,-1.037271546012755,2
-2.1974062141251283,1.2517562179248212,1
-1.1955588183841104,0.2611107254809757,1
-2.2031070583492203,0.7621224155119659,1
-0.19935652490950773,-0.5814677504013379,1
-0.17549033792396695,-0.28247141223780003,1
-2.1940723336254333,-1.0119946681986458,1
-0.1943618228407502,0.5435368667450566,1
-2.1608923560474795,-1.0152768078535808,0
2.8279537571466276,1.1876278725318365,2
-1.1963335739262548,1.145877069394455,1
0.8122855423464115,-0.3800837284357568,2
-2.169423472256774,0.38810467633568857,0
2.794266369901479,0.7457419749275274,2
-1.1922266424088446,-0.9725284713544913,1
-1.1873574408245187,1.4912633041085974,0
0.8122207399789976,-0.7186826277596781,2
-0.17859209345673666,-0.10730229304498451,1
1.8175165001436544,-0.7620433689431387,2
-2.169100414303026,0.9041313461653422,0
1.7977128790232477,1.6767622454133604,2
0.8066665544215708,-0.4807893349977794,2
-2.1849936343424496,-1.638070820991292,1
-0.18438522146654224,-0.4409326382661247,1
2.81196682953374,-1.3981099746088852,2
-2.1846148482993053,2.042085600104982,1
-2.190402017231344,-1.338307450138433,1
-0.19197438044386472,2.239966352671536,0
0.7926197205744998,1.8786222776198942,2
-2.1719484824493738,0.6634291301153237,0
1.8026827000953314,-0.0292331504997847,2
0.8112188261153586,-0.8679195436995111,2
-1.1926018780390866,-0.16854461635345186,1
-2.180677390478856,-0.34797379617474733,1
-0.1820669218205362,-1.3223220145900119,1
-2.1939132458545627,0.307445131422305,1
2.823244209428067,-1.0585348238812409,2
-0.20658912404192975,0.8118052327809271,1
1.8116954031780996,-0.9477929909923996,2
-1.1896718178123726,0.32699058799759095,1
-2.2061866601228175,1.7648414348895543,1
2.847802908884946,-1.931647949649257,2
-1.192001546458632,1.6077208732381094,1
-0.1630617353173669,-1.991892720675528,1
1.858757879201708,-2.3520375511845772,2
-2.198087599309096,0.4354372114995848,1
1.8029756018096945,-0.8570502540331689,2
-2.1821879740279195,-1.517230245344636,1
-2.193961103516227,1.912572937342789,1
2.8173508863221346,-1.7182734251470235,2
-0.20773381758437215,0.9063677698555628,1
2.8152037293494394,-0.6929229540556161,2
1.814134211774134,-0.23394265312347806,2
2.809357584166855,0.38906666656810485,2
-1.1762975936476878,-0.5569995521523405,1
-2.1836421247563313,1.2726950000888437,1
2.8054681949590274,0.9304613153726389,2
-2.1923985482947175,0.28458272872646617,1
-2.185031680876291,-0.245271560921974,0
0.7926402981106286,0.1906433021881564,2
0.8560761938017554,-0.8260343185965924,2
-0.19961391095220105,0.8511599772297598,1
-2.1858289277417815,-2.2615581916852348,1
-1.1768822348863632,-0.9893679510006981,1
1.7931133385813016,2.0906780717647178,2
1.8156276844428016,-1.7298427270917927,2
-1.1667379135893206,-1.0263964106537413,0
0.809042278324954,1.682612402007587,2
-1.1520317354868022,-1.5631049087239792,1
-1.188531794514932,-1.609996881860905,1
0.8185891981279116,-1.337217098895372,2
2.825257081477145,-0.8764189552928026,2
-0.20523250407218363,0.6984596200233764,1
2.822955225008704,1.0990919983917187,0
-2.1975542019004477,-0.7416917621858945,1
0.8232005942101708,-1.350849841211927,0
-0.19701623696245152,2.173662205130888,1
-0.14764833938176603,-1.0875828642223908,1
-2.18874332705953,2.2149077041354155,0
-0.1968591340683512,2.0664818040546997,0
-0.1624503896413172,-1.8663033282768027,0
-2.182611254948784,0.8950923913589199,0
-2.1935243654923537,2.4529071724127447,0
-1.201981689969221,0.025055431547662543,1
1.8014611083331826,-0.36527872913259163,2
1.8104809313274393,0.6519646725672459,2
-0.1757544349007536,0.7978377912634009,0
-2.1948163240909,0.7329911853436339,1
0.7994328435609841,0.6250159751504927,2
2.8361332372557677,-0.39434901065354766,2
0.8377825388580442,0.342080814150711,2
-2.190890894921072,-1.761487636288703,1
-2.1925717826040154,-0.1655979839785986,1
2.801091488619186,0.9751795266994745,2
1.795626120440636,0.9851116747016455,2
0.8213480028875391,-0.5562736135684889,0
1.825721398880939,-2.018441264832723,2
-0.18655050000357454,-1.8705885138033809,1
-2.1901315350275277,0.8588053778494,0
-2.1932809118370282,-0.4401951832021551,1
-2.1753972441486695,-2.1983450225198227,1
-0.1944600259462228,1.3734816770348552,1
0.7933081562520092,0.823468677777659,2
-2.15706833105253,-1.0337581594522383,1
-2.1735315711074876,0.8702427948639917,1
0.8063157961112863,-0.42365428759874324,2
-1.1689120784292366,-0.48387232373772204,0
0.7996633071311496,1.1323610841568006,2
-1.1832032465331908,2.029822462316007,0
-2.1995395001650375,0.8863713858438578,1
0.8349018891592013,-0.9243476758997663,2
0.7979102142331804,0.37582402006109694,2
1.800472073341071,0.6630023251620916,2
2.820018571840422,-0.7178331103403595,2
-2.2035114154539777,1.587059877930765,1
-2.1811512005604508,-0.1740688172233924,1
1.8206363669864678,-1.311258501391731,2
-0.1909255828063372,1.3572025296133647,1
1.8309031752648282,-0.8341106769508958,2
-2.2052903077831787,1.0789293471148729,1
-0.1960911492773938,0.5258700784463359,1
2.7963680353899822,0.5041814010729149,2
0.813916629671362,0.06072835355213524,2
0.8133748367933173,-2.212230070468357,2
-0.179240627267633,-0.36780451623741417,1
1.8070347472710773,0.845215779377932,2
-2.1929099182962086,0.5283132569277358,1
0.8208977777171644,1.7334160125708231,2
-0.1834477618150112,-0.4365032634856534,1
-0.1688502844992521,-1.348632292425176,1
-2.196930502431359,-0.731425225044992,1
-0.18808039238584762,-0.7576097293255131,1
2.816042202419125,1.045833746426856,0
-0.18183496981301017,-0.4189374884655399,1
-1.1674759470480292,0.3826931541864145,1
-0.17537695956125,-0.4106440659856816,0
2.8006439175225064,1.1303296398091343,2
0.8354210553674153,0.1142950184199154,2
1.812468393120497,1.6060473187230562,0
-2.2053586651642005,1.3401182657853696,1
-2.1852650668804845,-0.9166788014654176,1
1.830696068551362,-0.47232876274088187,2
0.822697718491959,0.2588365396764156,0
-0.20162844448641204,-0.31955248627076727,1
2.8186531764906104,1.3831038505733306,2
-2.207396095784397,0.2838459345219597,1
0.8023442677435488,-0.16778826012099213,2
-2.2037141363262696,0.30196637309716,1
2.8259020222397973,-1.88677143409861,2
-2.197744336527518,-0.7130219501707402,1
-1.1703432841287007,-2.694101606663075,1
-0.16539473988984144,-0.5006163115936866,1
2.823116631937205,0.7443028772790465,0
-0.16308253909849135,-1.7439770297525374,1
-1.2066080531943781,1.0720403276040757,1
-0.15764724158180954,-1.7715545042750709,1
-0.2030645896590184,0.7557706565583246,1
-1.1859607366985485,0.2707068974044322,0
-2.1613177584905623,-0.8691470557587054,1
-0.18824734694773126,-1.6431423061658,1
-1.1932892646681923,-1.148696297943661,1
-2.193526861860158,-0.12090875414134405,1
-2.187200440550545,0.30664510458650573,1
-1.2145039878925274,1.3669128447763792,1
2.8393908082528987,-2.1361278069051677,0
1.7983740365037177,-0.33595032078077236,2
-2.1919638291131607,-1.4625028857973295,1
2.809883618684012,-0.7929889497509629,2
1.816379235979729,-2.4737374915219883,2
1.7878809011752042,1.3260912436796986,2
1.8152390726742782,0.5284053365270336,2
2.834202067892122,0.10556184456533635,2
0.7910313440474206,2.5106002100880818,0
1.8083964699924238,0.23465278310844573,2
-2.173320689305329,-0.5752175438773448,1
-1.185142777724755,1.466286563241756,1
0.83653337128901,-0.5355303445562354,2
0.8237178189949983,-0.6563451362560184,2
-0.21887167955424802,1.3316798636673255,1
-2.1912659299343327,-0.3800363527768751,1
2.8025947073201887,-0.74264799159163,2
-2.175865120231073,-1.5996854250258272,1
2.8186033146703893,0.3407543690196597,2
0.8004642278483423,-0.9192535405855691,2
-2.1503109236284565,-1.4071105843203724,1
-2.199254511784212,0.35642471154694144,1
-2.1898253065114366,0.8614028785646557,1
0.8057527651986316,0.7272631164803389,0
2.83560590597042,-1.0727268397843703,2
-2.1720863232042817,-0.47512221997947557,0
